accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,tilt_x_deg,tilt_y_deg,vibration_rms_g,displacement_mm,crack_width_mm,label,risk_score,risk_status
-0.0035,-0.0165,0.9829,-0.266,-1.162,-0.333,0.944,0.865,0.00375,0.0,0.018,0,13.7,LOW
-0.0319,0.0066,0.9997,0.587,-1.039,2.007,0.473,0.391,0.0,0.0,0.0,0,7.0,LOW
-0.0308,-0.002,0.9688,0.14,-0.285,0.316,0.156,0.421,0.00694,0.17,0.0,0,11.6,LOW
-0.006,0.0276,0.982,-0.329,0.439,0.12,0.913,1.095,0.00851,0.07,0.087,0,15.6,LOW
-0.0339,-0.0024,1.0062,-0.939,-0.763,0.251,0.61,0.692,0.00119,0.1,0.0,0,8.9,LOW
-0.0364,-0.0197,0.9993,-0.501,0.239,-0.618,0.469,0.298,0.00492,0.17,0.079,0,6.7,LOW
-0.0215,-0.0102,0.9967,-0.34,0.673,1.582,0.876,0.0,0.00371,0.01,0.128,0,8.6,LOW
-0.0217,0.0271,1.0059,-0.158,1.642,1.195,0.659,0.0,0.00486,0.07,0.015,0,8.5,LOW
0.0278,0.1363,1.0033,-2.622,5.927,3.341,5.434,6.369,0.01542,8.16,0.635,1,82.9,CRITICAL
-0.0432,0.028,0.9978,-0.881,0.027,0.416,0.727,0.494,0.00346,0.0,0.0,0,7.8,LOW
0.0339,0.0184,0.9893,1.646,0.862,-2.194,0.097,0.602,0.01036,0.03,0.002,0,12.4,LOW
0.007,0.001,1.0104,1.095,1.795,-0.97,0.187,1.016,0.00512,0.13,0.0,0,12.2,LOW
-0.0345,0.0215,0.9846,0.231,-0.069,1.222,0.293,0.58,0.00721,0.0,0.0,0,10.6,LOW
-0.0293,-0.0084,1.0121,-0.397,-1.658,-0.737,0.598,0.934,0.00449,0.0,0.0,0,12.7,LOW
-0.0493,0.0122,0.9839,-0.09,1.443,1.274,0.611,0.735,0.00579,0.01,0.026,0,13.4,LOW
0.0199,0.0147,1.0008,0.957,0.326,-1.071,0.619,0.776,0.0022,0.0,0.019,0,8.7,LOW
0.0455,-0.0194,1.0082,0.605,0.942,-1.748,0.69,0.776,0.00564,0.0,0.048,0,12.5,LOW
0.008,0.0123,0.982,1.636,-0.718,0.851,0.698,1.006,0.0052,0.07,0.0,0,15.1,LOW
0.0011,-0.0025,1.0005,0.137,-0.738,-0.4,0.501,0.744,0.00564,0.05,0.002,0,8.2,LOW
-0.0446,0.0431,1.0047,-0.56,0.195,-0.353,0.628,0.0,0.01045,0.0,0.0,0,7.6,LOW
-0.0408,0.027,0.9919,1.323,-0.043,-2.461,0.487,0.64,0.00621,0.0,0.069,0,12.5,LOW
-0.0277,-0.0084,1.0087,-0.68,0.19,0.278,0.77,0.772,0.00334,0.06,0.0,0,10.2,LOW
0.0586,0.0139,0.9851,-0.93,-1.041,-1.071,0.331,0.556,0.00362,0.0,0.0,0,10.3,LOW
0.0555,-0.0166,1.0303,3.274,-2.802,-4.067,3.809,2.322,0.01572,8.45,1.04,1,66.3,HIGH
-0.0013,-0.0477,1.0017,0.048,-2.03,1.207,0.286,0.025,0.00111,0.06,0.0,0,5.6,LOW
0.0182,-0.0257,1.0073,-1.513,-1.614,1.818,0.466,0.325,0.00656,0.03,0.0,0,10.9,LOW
0.0221,0.0066,1.0072,0.616,-1.035,0.717,0.391,0.015,0.00354,0.1,0.0,0,6.4,LOW
0.0192,-0.0058,0.987,0.219,0.028,0.033,0.758,0.514,0.00726,0.0,0.046,0,10.4,LOW
0.0164,0.0046,0.9942,-0.595,-0.636,1.072,0.547,0.42,0.00537,0.0,0.025,0,8.8,LOW
0.076,0.0572,1.0029,-0.361,-0.03,-0.491,0.678,0.704,0.00379,0.19,0.08,0,8.9,LOW
-0.0471,0.0039,1.0155,1.486,-0.561,0.231,0.155,0.0,0.00629,0.14,0.0,0,8.3,LOW
-0.011,-0.0236,0.9958,-0.409,-0.358,-0.386,0.295,0.534,0.00362,0.11,0.0,0,6.5,LOW
-0.025,-0.0471,1.0002,0.552,-0.433,0.216,0.14,0.606,0.00676,0.0,0.034,0,6.3,LOW
0.0148,-0.0041,1.0085,0.859,1.187,-0.556,0.899,0.201,0.00362,0.04,0.0,0,9.6,LOW
0.0028,0.046,0.9967,-1.897,-0.302,0.299,0.425,0.286,0.00662,0.0,0.016,0,8.5,LOW
0.0417,0.0206,0.9887,1.356,-1.355,1.472,0.391,1.114,0.00221,0.16,0.014,0,13.0,LOW
0.0074,0.0771,0.9645,9.168,5.054,0.251,3.689,1.317,0.02385,7.05,0.149,1,64.8,HIGH
-0.0066,0.0439,0.9967,1.068,-0.235,0.619,0.0,1.223,0.00364,0.0,0.016,0,8.6,LOW
0.0201,0.0113,1.0076,0.222,0.405,0.722,0.502,0.336,0.00235,0.04,0.0,0,6.9,LOW
-0.0015,0.0177,1.0008,-1.068,0.349,0.604,0.124,0.808,0.00642,0.08,0.06,0,8.2,LOW
-0.0396,-0.0069,1.0023,1.251,-1.393,0.735,0.673,0.821,0.00473,0.12,0.017,0,11.2,LOW
-0.0283,-0.0121,1.0106,-0.453,1.698,0.185,0.542,0.748,0.0072,0.0,0.0,0,12.1,LOW
-0.0212,0.0013,0.9974,-1.686,-0.789,0.72,0.731,0.354,0.0072,0.03,0.005,0,10.1,LOW
0.014,0.0545,0.9966,-1.207,-0.792,-0.886,0.243,1.058,0.00422,0.1,0.0,0,9.9,LOW
-0.0004,0.0783,0.9915,0.563,-0.665,-0.513,0.832,0.32,0.00279,0.0,0.0,0,8.7,LOW
-0.0193,0.0021,1.0073,-0.173,-0.083,0.586,1.246,0.708,0.00865,0.0,0.0,0,12.8,LOW
-0.0028,0.0278,1.0162,-0.165,1.397,2.908,0.768,0.526,0.00218,0.0,0.0,0,13.9,LOW
0.0358,0.0507,1.0136,-0.775,-0.134,0.543,0.194,0.507,0.00671,0.21,0.006,0,9.4,LOW
-0.0371,0.0065,1.0024,-0.981,1.701,-0.424,0.226,0.007,0.0057,0.09,0.002,0,6.3,LOW
0.0521,-0.0176,1.0009,0.13,-1.907,-0.967,0.936,0.989,0.00674,0.03,0.0,0,13.2,LOW
0.0044,-0.0255,1.0017,0.407,-0.38,-0.916,0.2,0.726,0.00098,0.0,0.081,0,6.4,LOW
-0.0297,0.0092,0.9945,0.03,0.146,-0.009,0.612,0.496,0.0042,0.0,0.0,0,7.0,LOW
-0.066,0.0428,1.0115,0.52,2.313,-1.154,0.119,0.7,0.00192,0.0,0.064,0,10.4,LOW
-0.057,-0.0091,1.0068,0.559,0.776,-0.291,0.0,0.477,0.00477,0.0,0.098,0,6.7,LOW
0.0429,0.0007,0.9952,-0.324,-1.204,-0.226,0.552,0.975,0.00563,0.06,0.0,0,10.8,LOW
-0.0384,0.0068,0.9968,0.308,-0.311,-1.254,0.268,0.698,0.00486,0.05,0.004,0,8.1,LOW
0.0125,-0.0134,0.9462,-13.398,-6.846,0.422,6.983,5.826,0.03012,7.77,1.15,1,100.0,CRITICAL
-0.0039,-0.0159,0.9924,-1.099,0.828,-0.064,0.465,0.445,0.00425,0.0,0.042,0,8.7,LOW
-0.0277,-0.0225,0.993,-0.111,-0.799,1.12,0.671,0.839,0.00488,0.04,0.022,0,11.2,LOW
0.0313,0.032,0.9618,4.186,-0.518,-1.149,2.4,6.234,0.02042,1.36,1.77,1,66.4,HIGH
-0.0049,0.0185,0.9877,2.257,-0.602,0.197,0.834,0.082,0.00521,0.08,0.0,0,11.4,LOW
0.0026,-0.0249,0.9864,-0.107,-1.004,-0.781,0.27,0.645,0.00486,0.0,0.0,0,9.8,LOW
0.0401,-0.0693,0.9994,0.997,-0.477,0.17,0.165,0.495,0.00816,0.0,0.061,0,7.2,LOW
0.0456,-0.0699,0.9615,2.342,-0.566,0.524,2.029,1.838,0.02574,9.34,0.057,1,53.6,MEDIUM
0.0012,-0.0351,0.9949,-0.415,0.267,-0.788,0.0,0.0,0.00206,0.19,0.0,0,3.4,LOW
-0.0258,0.0188,1.0091,0.142,0.357,-0.491,0.81,1.069,0.00479,0.0,0.053,0,12.0,LOW
-0.0178,0.0489,1.0079,0.068,-0.553,-0.42,0.551,0.349,0.00399,0.0,0.0,0,7.4,LOW
-0.0176,-0.0322,1.0116,0.216,1.273,-0.182,0.666,0.045,0.00716,0.0,0.0,0,9.3,LOW
-0.0045,0.0281,1.0062,0.925,0.075,-1.124,0.163,0.197,0.00776,0.0,0.009,0,7.2,LOW
-0.0428,-0.0712,0.8971,-11.688,2.188,-1.207,7.215,2.721,0.02935,3.16,0.925,1,98.0,CRITICAL
-0.0307,0.035,0.9947,1.085,0.466,0.248,0.754,0.713,0.00484,0.0,0.0,0,10.2,LOW
-0.0196,-0.0284,0.9948,0.298,-0.539,1.799,0.18,0.91,0.00654,0.12,0.0,0,10.5,LOW
0.0026,0.0037,0.9896,-1.695,-0.621,-1.778,0.397,0.201,0.00674,0.0,0.045,0,10.5,LOW
-0.0182,0.0289,0.9835,-1.203,0.736,-0.897,0.708,0.358,0.0068,0.0,0.0,0,12.1,LOW
0.08,0.0967,0.9472,-3.599,-0.441,-0.712,8.701,1.791,0.01246,5.99,0.211,1,74.8,HIGH
0.0393,-0.0367,0.9856,0.336,0.732,1.091,0.243,0.0,0.00558,0.0,0.033,0,7.7,LOW
-0.0073,-0.0047,0.9966,0.642,0.234,-0.33,0.765,0.964,0.00383,0.12,0.016,0,10.2,LOW
-0.0118,-0.0094,1.0031,-0.446,-1.038,0.842,0.544,1.009,0.00324,0.0,0.004,0,9.9,LOW
0.0503,-0.105,0.9241,4.442,2.674,3.291,4.984,5.228,0.01456,3.21,0.488,1,78.5,HIGH
0.0207,-0.0679,1.0017,0.349,0.352,0.341,0.216,0.224,0.00137,0.04,0.0,0,3.5,LOW
0.0548,-0.0234,0.9721,7.694,4.997,-7.177,1.822,3.614,0.02147,8.91,1.521,1,76.7,HIGH
-0.0259,-0.0183,1.0154,-0.843,0.263,0.501,0.692,0.719,0.00786,0.06,0.015,0,12.8,LOW
0.0059,0.0072,1.0156,1.316,1.103,0.227,0.385,0.615,0.00637,0.08,0.024,0,11.9,LOW
-0.0061,-0.0307,1.0223,1.534,-0.263,-0.431,0.29,0.9,0.00674,0.0,0.0,0,13.7,LOW
-0.0043,0.063,0.9919,0.776,0.887,-0.036,0.911,0.407,0.00614,0.0,0.0,0,10.5,LOW
-0.0099,0.0003,1.0271,-1.538,1.487,-0.218,1.333,0.415,0.00498,0.09,0.04,0,17.5,LOW
0.0066,0.0018,1.0124,1.982,0.759,-0.45,0.446,0.309,0.00428,0.01,0.054,0,10.3,LOW
0.0753,0.0017,1.0013,-0.303,0.113,-0.036,0.689,1.016,0.00422,0.03,0.0,0,8.9,LOW
0.0048,0.0321,1.0088,0.279,-0.8,-0.491,0.373,0.856,0.00665,0.02,0.0,0,10.2,LOW
-0.0324,0.0307,0.9962,-0.26,-0.429,0.284,0.636,0.959,0.00367,0.06,0.007,0,9.3,LOW
0.0243,0.0032,0.9955,-0.486,1.169,0.678,0.517,0.63,0.00485,0.0,0.0,0,9.1,LOW
-0.0131,0.0099,1.0001,1.456,-1.424,-0.543,0.414,0.285,0.00629,0.05,0.001,0,8.0,LOW
0.0115,0.011,0.9941,-0.795,0.038,-0.574,0.764,0.472,0.00731,0.09,0.0,0,10.0,LOW
-0.0663,0.0394,0.8923,-10.778,0.268,2.232,6.218,5.838,0.03812,4.09,1.122,1,100.0,CRITICAL
0.0944,0.0284,0.9205,-1.453,5.603,3.41,3.856,4.762,0.00672,8.6,0.509,1,82.2,CRITICAL
-0.0189,-0.0246,1.0028,0.081,1.19,0.671,0.781,0.074,0.00169,0.09,0.0,0,6.7,LOW
-0.0279,0.0285,0.9874,-0.346,-0.296,-2.004,0.146,0.519,0.00647,0.16,0.063,0,10.8,LOW
-0.0118,0.138,0.9794,-0.826,0.258,-0.815,0.571,0.392,0.02581,1.84,0.673,1,24.5,LOW
-0.0345,0.051,0.9997,0.128,-0.779,0.24,0.277,0.587,0.00415,0.06,0.005,0,6.1,LOW
-0.0215,0.0127,1.0358,4.585,9.101,-3.379,0.0,0.0,0.01386,5.06,1.164,1,43.4,MEDIUM
-0.1628,0.013,0.9161,-1.149,1.285,1.005,2.109,5.182,0.02772,6.4,1.49,1,77.5,HIGH
-0.0223,0.0382,0.961,1.811,-3.648,-2.869,4.719,2.176,0.02499,4.23,0.717,1,62.4,HIGH
-0.0102,0.057,0.9991,-1.518,0.157,-0.773,0.704,0.308,0.00322,0.07,0.004,0,7.9,LOW
-0.0283,-0.1244,0.9159,8.161,3.862,0.731,5.854,4.289,0.01986,5.12,2.1,1,97.7,CRITICAL
-0.0238,-0.0314,1.0146,1.159,-0.085,1.82,0.508,0.461,0.00306,0.1,0.104,0,11.7,LOW
0.0002,-0.0029,0.9935,-1.098,-0.466,-0.443,0.665,0.841,0.00415,0.05,0.071,0,10.9,LOW
0.0118,0.0144,0.9793,1.463,3.622,0.126,0.892,0.311,0.00668,0.0,0.0,0,16.8,LOW
0.0107,-0.0326,0.9964,-0.721,1.42,-1.282,0.518,0.107,0.00279,0.0,0.0,0,7.1,LOW
-0.0182,0.0222,0.9887,0.892,-0.618,0.738,0.489,0.646,0.00457,0.06,0.0,0,10.3,LOW
0.0027,-0.0152,0.9979,-1.12,-1.089,1.239,0.237,0.393,0.0024,0.0,0.0,0,6.7,LOW
0.0146,-0.0056,1.0065,1.377,-0.276,-0.735,0.333,0.0,0.0063,0.01,0.035,0,7.1,LOW
0.044,-0.0304,0.9922,-0.38,-0.992,1.245,0.449,0.523,0.00823,0.08,0.0,0,10.5,LOW
-0.0751,0.0129,1.001,-1.587,6.684,5.589,3.95,7.115,0.01908,6.33,0.912,1,80.7,CRITICAL
0.0401,-0.0091,1.0123,-0.158,1.008,-0.844,0.749,0.462,0.00312,0.0,0.057,0,10.5,LOW
0.0025,-0.0606,0.988,1.167,1.258,-0.188,0.606,0.578,0.00375,0.0,0.093,0,11.3,LOW
-0.1427,0.1495,0.8598,5.458,2.258,-0.791,7.115,1.202,0.03806,4.7,0.174,1,91.9,CRITICAL
-0.0362,-0.1434,0.8686,-3.084,-2.517,-8.446,3.8,3.662,0.02866,3.04,0.615,1,87.9,CRITICAL
-0.0145,-0.0271,0.9834,1.952,-1.098,-0.986,0.109,0.307,0.0085,0.0,0.044,0,11.4,LOW
-0.0068,-0.0607,0.9919,-0.045,-0.109,0.966,0.292,0.523,0.00752,0.0,0.0,0,8.6,LOW
-0.0187,-0.0112,1.0078,0.528,1.032,-0.004,0.649,0.437,0.00336,0.0,0.016,0,8.7,LOW
0.0306,-0.0084,0.8818,1.082,-6.296,-9.31,4.911,7.783,0.00225,2.84,0.536,1,100.0,CRITICAL
-0.0766,-0.0089,0.9925,5.451,0.079,-4.977,6.347,3.713,0.01197,4.67,0.756,1,69.5,HIGH
-0.0092,-0.0171,0.9909,-0.673,-0.272,-0.232,0.102,0.945,0.00704,0.05,0.0,0,9.4,LOW
-0.0915,-0.0144,0.9998,2.132,2.912,2.951,3.539,2.424,0.02389,5.83,0.864,1,54.0,MEDIUM
-0.1289,0.0703,0.9846,-0.801,-5.743,0.251,5.819,5.386,0.00228,2.09,0.0,1,61.5,HIGH
-0.0414,0.0349,1.0154,-1.642,0.127,0.576,0.724,0.406,0.00453,0.0,0.0,0,11.6,LOW
0.008,0.0779,0.9236,-3.284,-1.955,2.837,0.296,2.407,0.01055,1.91,1.12,1,45.8,MEDIUM
-0.0064,0.0399,0.995,0.333,0.487,-2.04,0.495,0.984,0.00835,0.03,0.001,0,12.7,LOW
0.0116,0.0159,1.0069,-0.219,1.062,-0.439,0.967,0.24,0.00475,0.01,0.059,0,9.7,LOW
0.0093,-0.0345,0.9937,0.14,-0.749,0.591,0.467,0.13,0.003,0.0,0.011,0,6.0,LOW
-0.0439,-0.1597,0.9368,3.559,-2.453,6.29,2.742,2.566,0.02505,7.3,1.768,1,76.3,HIGH
0.0902,0.1753,0.9876,-2.811,2.586,5.589,1.86,3.27,0.01959,7.31,0.623,1,56.8,MEDIUM
-0.0065,-0.0403,0.9851,-0.594,0.011,-0.616,0.802,0.16,0.00219,0.09,0.0,0,8.9,LOW
-0.0162,0.0136,0.9956,1.447,-1.346,0.969,0.762,0.823,0.00704,0.16,0.031,0,13.1,LOW
-0.0563,-0.0102,0.993,0.189,-1.522,-0.424,0.234,0.248,0.00977,0.1,0.0,0,8.8,LOW
0.0288,-0.0101,0.9972,0.895,0.506,0.1,0.591,0.0,0.00555,0.1,0.0,0,6.3,LOW
-0.0196,-0.0005,0.9919,0.229,-1.149,-0.167,0.822,0.683,0.0,0.05,0.005,0,9.5,LOW
0.0354,0.0312,1.009,0.785,0.749,1.76,0.933,0.361,0.00519,0.16,0.0,0,12.0,LOW
-0.0015,-0.0129,1.0097,1.559,0.638,0.588,0.386,0.539,0.00441,0.12,0.0,0,9.9,LOW
0.0232,-0.0209,1.0175,-0.794,2.113,0.007,0.54,0.244,0.00695,0.0,0.0,0,12.1,LOW
0.0501,-0.0099,1.0036,0.497,-1.197,0.578,0.285,0.226,0.00953,0.0,0.0,0,7.8,LOW
-0.0041,0.0151,0.9942,0.666,-1.73,-1.196,0.537,0.468,0.00568,0.13,0.0,0,10.5,LOW
0.0811,0.002,0.9894,0.304,2.658,0.118,1.015,0.409,0.00671,0.0,0.022,0,14.0,LOW
0.0153,0.0268,1.0036,-1.192,0.502,0.356,0.561,0.388,0.00583,0.0,0.0,0,8.3,LOW
0.0083,-0.0005,1.0096,2.59,-1.036,-0.736,0.588,0.93,0.0016,0.0,0.0,0,12.8,LOW
0.0306,-0.0457,0.9873,0.055,0.319,-0.646,0.528,0.241,0.00495,0.08,0.114,0,8.9,LOW
-0.0241,-0.006,0.9994,-0.563,1.404,-0.874,0.399,0.107,0.00425,0.0,0.0,0,6.0,LOW
0.0534,-0.0289,0.9603,7.818,-3.275,1.438,4.905,3.3,0.01376,9.1,0.705,1,79.5,HIGH
0.0095,-0.018,1.0103,0.749,0.617,0.624,0.0,0.793,0.00155,0.0,0.099,0,7.9,LOW
-0.0662,0.0157,0.9964,0.286,-0.356,-0.68,0.083,0.684,0.0038,0.0,0.0,0,6.2,LOW
0.1369,0.0342,0.8721,-0.553,-1.793,-5.586,5.585,2.867,0.00234,9.05,0.986,1,92.0,CRITICAL
-0.0291,0.0531,1.0057,0.092,0.684,-0.224,1.017,0.3,0.005,0.06,0.0,0,9.1,LOW
0.0434,0.0539,1.0113,-0.371,1.215,-0.013,0.4,0.587,0.00549,0.0,0.0,0,9.8,LOW
-0.0328,0.0083,0.9976,-0.994,1.155,-0.311,0.228,0.891,0.0055,0.0,0.018,0,9.0,LOW
-0.0464,0.006,0.9918,0.17,1.835,-0.093,0.164,0.901,0.00687,0.12,0.0,0,11.0,LOW
0.0101,-0.0132,1.0135,-1.302,-0.379,-1.411,0.587,0.678,0.00516,0.0,0.0,0,12.2,LOW
-0.0619,-0.0644,0.994,-6.51,-2.609,3.111,3.656,1.402,0.00723,3.4,1.468,1,49.2,MEDIUM
0.0143,-0.0902,0.9159,5.859,3.905,-2.323,2.314,3.828,0.02886,7.29,1.544,1,83.5,CRITICAL
-0.0167,0.0136,0.9957,-0.403,0.141,-0.728,0.952,0.01,0.00089,0.1,0.001,0,6.4,LOW
-0.012,-0.0017,0.8931,2.465,-0.56,-2.594,3.863,3.039,0.02238,5.09,1.117,1,76.9,HIGH
-0.0312,-0.0416,0.9936,-0.563,-1.277,0.526,0.497,0.823,0.00524,0.0,0.0,0,10.4,LOW
-0.0448,0.0547,1.0207,0.556,-0.599,-0.665,0.222,0.915,0.00297,0.0,0.0,0,11.2,LOW
0.0189,0.0347,0.9945,0.831,0.619,-0.663,0.428,0.442,0.00377,0.23,0.022,0,8.1,LOW
0.0423,0.0159,1.0016,0.253,-0.463,0.29,1.203,0.539,0.00264,0.02,0.0,0,9.0,LOW
0.0358,-0.0187,1.0038,0.349,1.296,-1.362,0.797,1.177,0.00455,0.0,0.009,0,12.9,LOW
-0.0082,-0.0933,0.981,0.458,-0.07,-1.24,0.768,0.55,0.00716,0.09,0.0,0,13.4,LOW
0.0105,0.0291,1.0069,-0.55,2.312,0.657,0.262,0.331,0.0058,0.15,0.0,0,9.5,LOW
0.0022,0.0014,1.0006,-0.319,0.222,0.792,0.65,0.317,0.00328,0.0,0.0,0,6.3,LOW
-0.0071,-0.0073,1.0207,0.039,-0.403,0.33,1.21,0.1,0.00807,0.11,0.036,0,13.0,LOW
-0.033,0.0058,1.0085,-1.124,-0.703,-1.335,0.588,0.678,0.00477,0.0,0.018,0,11.1,LOW
0.0091,0.0001,1.0093,-1.048,1.176,-0.565,0.847,0.0,0.00402,0.0,0.037,0,9.1,LOW
0.0267,-0.0218,0.9968,-2.412,2.093,-1.517,0.576,0.442,0.00976,0.0,0.0,0,12.9,LOW
0.0053,-0.0054,1.0064,0.84,0.393,0.911,0.448,0.0,0.00615,0.0,0.092,0,7.3,LOW
0.0019,0.022,1.0025,0.754,0.083,-2.431,0.473,0.0,0.00818,0.0,0.0,0,8.7,LOW
-0.0326,0.0264,1.0038,0.348,1.493,-1.312,0.064,0.758,0.00374,0.0,0.0,0,8.2,LOW
0.0741,-0.0565,1.0008,2.88,0.218,3.059,3.967,3.97,0.01235,5.35,0.894,1,57.1,MEDIUM
-0.0302,0.0218,0.9989,0.73,-0.132,-0.229,0.716,0.651,0.00656,0.08,0.022,0,9.1,LOW
-0.0334,0.0138,1.0115,0.072,-0.212,-1.614,0.252,0.601,0.00594,0.0,0.025,0,10.1,LOW
0.0114,0.0204,1.0047,-0.193,-1.971,2.087,0.431,0.688,0.00583,0.15,0.0,0,11.8,LOW
0.0029,0.0174,0.9859,1.633,-0.832,0.539,1.494,0.743,0.00332,0.11,0.0,0,15.8,LOW
0.0682,-0.0027,0.9963,-1.842,5.273,0.651,10.5,0.135,0.0,10.77,0.849,1,77.5,HIGH
-0.0056,0.0383,0.988,1.495,1.178,0.333,0.529,0.571,0.00642,0.0,0.018,0,11.7,LOW
0.0102,0.0185,1.0114,0.951,-0.929,0.177,0.477,0.0,0.00254,0.0,0.043,0,7.2,LOW
-0.1401,0.0531,0.9483,0.013,-1.329,-3.489,3.082,2.399,0.03463,2.96,1.137,1,59.9,MEDIUM
0.0117,0.0738,0.8993,-0.965,-7.393,-0.014,5.54,2.661,0.02056,3.15,0.513,1,79.2,HIGH
-0.0874,-0.0432,0.998,10.004,-6.046,-0.512,2.619,3.946,0.02311,7.44,1.634,1,74.2,HIGH
-0.0246,0.0399,0.8674,2.726,0.217,11.368,0.0,4.774,0.01726,0.69,1.75,1,78.5,HIGH
0.0405,-0.1269,1.0099,-3.227,1.741,-0.093,3.916,3.143,0.01856,2.7,0.0,1,46.7,MEDIUM
0.0369,0.0212,1.004,-0.551,1.129,0.418,0.0,0.336,0.00396,0.0,0.091,0,5.8,LOW
0.0189,0.0507,1.009,-1.393,0.671,0.697,0.787,0.401,0.00403,0.16,0.0,0,10.6,LOW
-0.0028,-0.0277,0.9946,-0.563,0.742,-1.258,0.281,0.294,0.00182,0.0,0.0,0,6.3,LOW
0.0108,-0.0502,1.0184,0.744,0.363,-0.17,0.952,0.258,0.00316,0.0,0.079,0,11.1,LOW
-0.0251,-0.0309,0.9995,-0.147,0.686,0.019,0.463,0.528,0.00258,0.13,0.019,0,6.2,LOW
-0.0204,-0.0819,0.998,1.186,-2.094,-0.964,1.259,0.16,0.00703,0.0,0.0,0,12.1,LOW
-0.0445,0.0001,1.0082,0.579,-0.854,0.158,0.054,0.301,0.0,0.0,0.003,0,4.6,LOW
0.06,-0.0608,1.0004,-0.393,-0.802,0.108,0.947,0.327,0.00567,0.03,0.0,0,8.3,LOW
0.0513,-0.0414,1.0146,-8.154,-3.501,-6.939,2.918,0.0,0.01929,11.71,0.937,1,65.4,HIGH
-0.0135,0.0622,1.0061,-1.004,-0.468,-0.369,0.298,0.249,0.00536,0.02,0.0,0,6.8,LOW
-0.0467,-0.0153,1.0017,0.189,-0.634,-0.233,0.302,0.757,0.0035,0.0,0.012,0,6.7,LOW
0.1425,-0.0022,0.9749,0.82,-0.743,5.077,5.535,5.875,0.0221,4.71,0.929,1,79.1,HIGH
0.071,0.0638,0.9819,0.243,1.208,-3.724,0.638,6.289,0.00698,6.4,0.277,1,53.5,MEDIUM
-0.017,0.0103,0.9908,1.508,-1.109,0.03,0.766,0.934,0.0066,0.19,0.0,0,13.8,LOW
0.0062,-0.012,0.9939,0.244,0.791,0.505,0.283,0.982,0.00631,0.03,0.0,0,9.7,LOW
-0.0155,0.0222,0.9992,0.222,0.173,-0.188,0.177,0.148,0.00409,0.0,0.038,0,3.4,LOW
-0.0466,-0.0022,0.9952,0.245,1.012,-1.917,0.729,0.448,0.00683,0.03,0.0,0,11.0,LOW
0.0148,-0.0415,0.9937,0.671,-0.46,-0.025,0.652,0.378,0.00501,0.12,0.049,0,8.6,LOW
0.054,-0.002,0.9949,-0.139,-1.382,1.043,0.327,0.347,0.00646,0.0,0.0,0,8.3,LOW
0.0594,0.0228,0.9901,1.105,-1.021,1.913,0.553,0.852,0.00422,0.0,0.025,0,12.6,LOW
0.0566,0.021,1.0083,-1.927,2.289,-1.432,0.742,0.456,0.00547,0.02,0.068,0,13.4,LOW
0.0151,-0.0387,0.9944,-0.96,1.108,0.9,1.151,0.537,0.00747,0.0,0.036,0,12.9,LOW
0.0248,0.0152,0.9953,1.286,-2.281,-1.027,0.862,0.961,0.00415,0.15,0.021,0,14.1,LOW
0.0034,-0.0168,1.0214,-0.099,1.222,0.928,0.329,0.633,0.00286,0.0,0.0,0,11.3,LOW
0.0021,0.0265,1.0157,-0.599,-0.287,-1.016,0.307,0.818,0.00627,0.02,0.0,0,11.4,LOW
0.0117,0.0492,1.005,-0.077,-1.726,0.746,0.521,0.332,0.00232,0.05,0.066,0,8.4,LOW
0.0344,-0.0249,0.9873,0.265,-0.453,0.173,0.211,0.692,0.00145,0.08,0.0,0,7.6,LOW
0.0276,0.0531,1.0013,0.023,1.829,0.421,0.859,0.495,0.0083,0.02,0.0,0,11.0,LOW
-0.0846,-0.0495,1.0074,0.675,1.634,0.423,0.514,0.424,0.00193,0.06,0.005,0,8.7,LOW
-0.0057,-0.0553,0.9997,-0.535,0.45,0.134,0.698,0.627,0.00676,0.0,0.048,0,8.7,LOW
-0.0143,0.033,1.0056,-0.455,0.56,-0.031,0.726,0.212,0.00176,0.09,0.0,0,6.7,LOW
0.0408,0.0091,0.9931,-2.09,-0.556,1.299,0.522,0.776,0.00506,0.0,0.0,0,11.9,LOW
-0.0324,-0.0148,1.0478,5.814,-1.06,-10.583,5.632,6.191,0.01669,3.24,0.34,1,88.2,CRITICAL
-0.0204,-0.0247,1.0031,-1.057,0.803,-0.109,0.625,0.846,0.00708,0.02,0.0,0,10.7,LOW
-0.0042,-0.0113,1.0215,-0.098,-0.95,0.264,0.323,0.478,0.004,0.19,0.016,0,10.7,LOW
0.0161,0.029,1.0001,-0.96,0.897,-0.051,0.078,0.708,0.00555,0.0,0.003,0,6.8,LOW
0.0195,0.0443,0.9918,0.64,1.074,0.023,0.474,0.0,0.00537,0.07,0.027,0,7.3,LOW
-0.0104,0.008,0.9961,-0.136,2.774,0.505,0.756,0.411,0.00966,0.08,0.031,0,12.9,LOW
0.0029,-0.0186,0.9891,0.165,-1.635,1.263,0.271,0.311,0.00599,0.0,0.0,0,9.4,LOW
-0.0034,0.0499,0.9827,-1.066,0.701,0.043,0.085,0.588,0.0066,0.0,0.017,0,10.1,LOW
0.1089,0.0602,0.9879,-11.733,1.893,5.064,2.783,2.438,0.02641,5.99,0.849,1,66.8,HIGH
